title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,gmap_lat,gmap_lng,agoda_price
圓夢民宿,"屏東排名第 606 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d12821307-Reviews-Dream_House-Hengchun_Pingtung.html,22.05879020690918,120.72795104980469,"NT$1,299",恆春鎮恆公路208巷15弄36號,3.5,屏東,恆春,"NT$1,485 - NT$2,753",,,,,,21.996128,120.74325,
廉欣庭園民宿,"屏東排名第 607 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d6419850-Reviews-Lazy_House_Hostel-Hengchun_Pingtung.html,21.99612808227539,120.74324798583984,"NT$1,299",恆春鎮恆南路1巷6號,2.5,屏東,恆春,"NT$1,485 - NT$2,629",,,,"空調設施, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 巴士接駁服務, 禁菸飯店",21.9903,120.74818,
愛晴海民宿,"屏東排名第 608 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806469-d12662214-Reviews-Sunshine_Guest_House-Donggang_Pingtung.html,21.990299224853516,120.74817657470703,"NT$1,739",東港鎮船頭里船頭路25-293號附1,3.0,屏東,東港,"NT$1,980 - NT$3,062",,,,"禁菸客房, 套房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 餐廳, 禁菸飯店",22.461609,120.46588,
新北平休閒會館,"屏東排名第 609 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d17515265-Reviews-Hsin_Pei_Ping_B_B-Hengchun_Pingtung.html,22.46160888671875,120.46588134765625,"NT$1,385",墾丁路120號,3.0,屏東,恆春,"NT$1,577 - NT$5,908",,,,,,21.94532,120.79972,
暖陽洋民宿,"屏東排名第 610 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d7093555-Reviews-Warm_Sun_Ocean_Guest_House-Hengchun_Pingtung.html,21.94532012939453,120.79972076416016,"NT$1,304",恆春鎮恆南路194巷60號,3.0,屏東,恆春,"NT$1,175 - NT$1,825",,,,,,21.9996,120.7471,
椰道翠林屋,"屏東排名第 611 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d4163310-Reviews-Green_House_Villa-Hengchun_Pingtung.html,21.99959945678711,120.74710083007812,"NT$1,558",南光路35號,3.0,屏東,恆春,"NT$1,763 - NT$3,959",,,,,,21.96933,120.75424,
陽光小棧皮小妞,"屏東排名第 612 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d11898244-Reviews-Sun_Shune_Pi_Xiao_Niuno_B_B-Hengchun_Pingtung.html,21.969329833984375,120.75424194335938,NT$870,恆春鎮南灣路102號,3.0,屏東,恆春,"NT$990 - NT$3,557",,,,,,21.998093,120.7397,
想享愉民宿,"屏東排名第 613 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806672-d13077867-Reviews-Wish_enjoy_happy_Homestay-Ligang_Pingtung.html,21.998092651367188,120.73970031738281,"NT$1,039",潮厝路33-5号,2.5,屏東,里港,"NT$1,052 - NT$2,969",,,,,,22.77144,120.47998,NT$870
瑚岩美術館,"屏東排名第 614 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g8840129-d11864856-Reviews-Musee_De_La_Rache_Corail-Liuqiu_Pingtung.html,22.771440505981445,120.47998046875,"NT$3,117",琉球鄉本福村中山路23號,3.5,屏東,琉球,"NT$3,557 - NT$8,258",,,,,,22.345917,120.3742,
灣稻旅居,"屏東排名第 615 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806469-d12636312-Reviews-Wandao_B_B-Donggang_Pingtung.html,22.345916748046875,120.37419891357422,"NT$1,714",東港鎮東新路3號,3.0,屏東,東港,"NT$1,639 - NT$2,969",5.0,2,https://media-cdn.tripadvisor.com/media/photo-s/10/3a/7a/08/caption.jpg,"禁菸客房, 套房, 家庭房, 客房服務","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 巴士接駁服務, Spa, 禮賓服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店",22.472746,120.46535,
嵐海歐風庭院民宿,"屏東排名第 616 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d3776028-Reviews-Lan_Hai_European_Style_Courtyard_Hostel-Hengchun_Pingtung.html,22.472745895385742,120.46534729003906,"NT$1,524",恆春鎮大光路118之2號,3.0,屏東,恆春,"NT$1,701 - NT$2,876",5.0,18,https://media-cdn.tripadvisor.com/media/photo-s/0a/25/a4/79/lan-hai-european-style.jpg,"套房, 客房服務, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物), 網際網路",21.94626,120.74007,
車城背包客棧,"屏東排名第 617 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13795594-d12193141-Reviews-Checheng_Backpackers_Hostel-Checheng_Pingtung.html,21.946260452270508,120.74006652832031,,車城鄉新興路10號1F,1.0,屏東,車城,NT$402 - NT$526,5.0,3,https://media-cdn.tripadvisor.com/media/photo-s/17/a2/c6/44/caption.jpg,,,22.075989,120.71701,
海韻渡假旅店,"屏東排名第 618 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d15197284-Reviews-Harmony_Ocean_Hotel-Hengchun_Pingtung.html,22.07598876953125,120.71701049804688,"NT$2,597",大灣路178號,3.5,屏東,恆春,"NT$2,165 - NT$4,145",4.5,3,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,21.94463,120.79763,
筑庭民宿,"屏東排名第 619 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806783-d5521176-Reviews-16_Alley_Hostel-Pingtung_City_Pingtung.html,21.944629669189453,120.7976303100586,NT$659,恆春鎮恆南路4巷16弄3-1號,2.5,屏東,屏東市,"NT$742 - NT$8,877",5.0,2,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/7f/4b/16-alley-hostel.jpg,,,22.66085,120.51262,
