title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,gmap_lat,gmap_lng,agoda_price
理想大地渡假飯店,"花蓮排名第 11 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806886-d589498-Reviews-Promisedland_Resort_Lagoon-Shoufeng_Hualien.html,23.986785888671875,121.59861755371094,"NT$7,532",壽豐鄉理想路1號,4.5,花蓮,壽豐,"NT$5,073 - NT$10,671",4.5,517,https://media-cdn.tripadvisor.com/media/photo-s/07/42/e7/df/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 私人陽台, 客房服務, 迷你吧","免費停車, 免費高速上網 (WiFi), 游泳池, 浴缸, 免費早餐, 兒童活動 (適合兒童/家庭), 兒童俱樂部, 機場接送, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 成人游泳池, 室外游泳池, 酒吧/酒廊, 餐廳, 自助式早餐, 游泳池酒吧, 游泳池畔酒吧, 巴士接駁服務, 提供上網服務的商務中心, 會議設施, 宴會廳, 會議室, Spa, 按摩, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",23.866102,121.5273,
太魯閣立閣人文旅店,"花蓮排名第 12 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808474-d8844384-Reviews-Taroko_Liiko_Hotels-Xincheng_Hualien.html,23.86610221862793,121.52729797363281,"NT$3,039",新興路63號,3.5,花蓮,新城,"NT$3,217 - NT$4,176",4.5,104,https://media-cdn.tripadvisor.com/media/photo-s/13/ed/b5/91/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 巴士接駁服務, 禮賓服務, 禁菸飯店, 自助式洗衣, 無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐",24.131575,121.64375,"NT$7,532"
七星潭渡假飯店,"花蓮排名第 13 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808474-d1599486-Reviews-Hotel_Bayview-Xincheng_Hualien.html,24.131574630737305,121.64375305175781,"NT$2,338",新城鄉大漢村明潭街10號,,花蓮,新城,"NT$1,949 - NT$3,743",4.5,443,https://media-cdn.tripadvisor.com/media/photo-s/01/c9/85/e0/hotel-bayview.jpg,"海景, 禁菸客房, 家庭房, 空調設施, 私人陽台, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 自助式早餐, 巴士接駁服務, 禁菸飯店, 網際網路",24.027294,121.6305,"NT$3,195"
承億文旅花蓮山知道,"花蓮排名第 14 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d11672157-Reviews-Hotelday_Hualien-Hualien_City_Hualien.html,24.027294158935547,121.63050079345703,"NT$1,456",國聯一路39號,3.5,花蓮,花蓮市,"NT$1,794 - NT$3,557",4.5,140,https://media-cdn.tripadvisor.com/media/photo-s/0d/79/59/0c/p-20161028-141734-largejpg.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 有健身房的健身中心, 餐廳, 兒童活動 (適合兒童/家庭), 提供上網服務的商務中心, 禁菸飯店, 網際網路",23.993103,121.60377,
洄瀾窩國際青年旅舍,"花蓮排名第 15 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d2450404-Reviews-Hualien_Wow_Hostel-Hualien_City_Hualien.html,23.99310302734375,121.60376739501953,NT$643,國聯一路83號,2.0,花蓮,花蓮市,"NT$588 - NT$1,577",5.0,664,https://media-cdn.tripadvisor.com/media/photo-s/17/76/e8/96/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 自助式早餐, 禁菸飯店, 洗衣服務, 自助式洗衣, 公用無線網路, 網際網路",23.991625,121.60297,"NT$1,456"
慢點海景民宿,"花蓮排名第 16 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d5570865-Reviews-Slow_Living_Seaview_B_B-Hualien_City_Hualien.html,23.99162483215332,121.60296630859375,"NT$2,078",花蓮市海濱街68號,3.5,花蓮,花蓮市,"NT$2,134 - NT$5,134",5.0,248,https://media-cdn.tripadvisor.com/media/photo-s/11/9a/a0/92/caption.jpg,"海景, 禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 海灘, 禁菸飯店, 網際網路",23.973284,121.61512,
小旅行迷你公寓,"花蓮排名第 17 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d7296781-Reviews-Mini_Voyage_Hostel-Hualien_City_Hualien.html,23.973283767700195,121.61511993408203,NT$500,花蓮市國聯一路103號,2.5,花蓮,花蓮市,"NT$557 - NT$2,567",5.0,463,https://media-cdn.tripadvisor.com/media/photo-s/09/c3/76/b9/caption.jpg,免費高速上網 (WiFi),,23.991203,121.602516,
呼吸民宿 ,"花蓮排名第 18 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806642-d2246609-Reviews-Huxi_B_B-Ji_an_Hualien.html,23.99120330810547,121.6025161743164,"NT$1,514",宜昌村吉祥三街22-2號,,花蓮,吉安,"NT$1,732 - NT$2,846",5.0,522,https://media-cdn.tripadvisor.com/media/photo-s/0f/3d/1c/f5/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 允許攜帶寵物 (可帶狗/寵物), 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 公用無線網路, 網際網路",23.975224,121.58522,
七里香花園民宿,"花蓮排名第 19 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806642-d7052273-Reviews-Jasmine_orange_B_B-Ji_an_Hualien.html,23.975223541259766,121.58522033691406,"NT$1,796",花蓮縣吉安鄉宜昌村吉祥三街11號,3.5,花蓮,吉安,"NT$2,165 - NT$4,206",5.0,788,https://media-cdn.tripadvisor.com/media/photo-s/07/13/28/0f/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 小廚房, 微波爐, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供早餐, 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 公用無線網路, 網際網路",23.974684,121.58453,"NT$1,514"
迴音谷森林民宿 ,"花蓮排名第 20 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d2246348-Reviews-Echo_villa-Hualien_City_Hualien.html,23.97468376159668,121.58453369140625,"NT$5,108",國福街289巷168弄21號,3.0,花蓮,花蓮市,"NT$5,815 - NT$10,238",5.0,623,https://media-cdn.tripadvisor.com/media/photo-s/09/fa/17/2b/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 私人陽台, 客房服務, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 禁菸飯店",24.016958,121.57808,
鈴之宇民宿,"花蓮排名第 21 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806886-d12833218-Reviews-Revika_B_B-Shoufeng_Hualien.html,24.016958236694336,121.57807922363281,"NT$2,838",壽豐鄉月眉村月眉六段18號,,花蓮,壽豐,"NT$3,217 - NT$4,670",5.0,186,https://media-cdn.tripadvisor.com/media/photo-s/10/6d/df/2f/friday-2.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店",23.834818,121.53963,
東城商旅,"花蓮排名第 22 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d2589041-Reviews-Easttown_26-Hualien_City_Hualien.html,23.83481788635254,121.53962707519531,"NT$1,729",民族裡復興街26號,3.5,花蓮,花蓮市,"NT$1,485 - NT$2,938",4.5,177,https://media-cdn.tripadvisor.com/media/photo-s/07/86/26/d7/caption.jpg,含早餐,,24.366974,121.68416,
喜歡農莊民宿,"花蓮排名第 23 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806642-d3618761-Reviews-Innjoy_Villa-Ji_an_Hualien.html,24.366973876953125,121.68415832519531,"NT$1,304",廣賢路一段219號,3.5,花蓮,吉安,"NT$1,577 - NT$2,753",5.0,171,https://media-cdn.tripadvisor.com/media/photo-s/0a/17/47/bb/caption.jpg,"空調設施, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供早餐, 兒童活動 (適合兒童/家庭), 機場接送, 禁菸飯店, 無線網路, 公用無線網路, 網際網路",23.957277,121.5807,
雲山水樸耕園,"花蓮排名第 24 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806886-d7294032-Reviews-Villa_of_Permaculture-Shoufeng_Hualien.html,23.957277297973633,121.58070373535156,"NT$5,029",壽豐鄉豐坪路二段2巷201弄48號,3.5,花蓮,壽豐,"NT$4,794 - NT$6,928",5.0,269,https://media-cdn.tripadvisor.com/media/photo-s/07/03/83/de/villa-by-the-bream-lake.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 私人陽台, 小廚房, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 禁菸飯店, 洗衣服務, 無線網路, 公用無線網路, 網際網路",23.82967,121.5133,"NT$1,478"
星空與嵐民宿,"花蓮排名第 25 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d2246248-Reviews-Star_and_Mist_B_B-Hualien_City_Hualien.html,23.829669952392578,121.51329803466797,"NT$2,756",花蓮市佐倉街265號 ,3.5,花蓮,花蓮市,"NT$2,351 - NT$3,928",5.0,254,https://media-cdn.tripadvisor.com/media/photo-s/06/e3/69/e5/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 禁菸飯店",24.016869,121.58092,
花蓮大碗民宿 ,"花蓮排名第 26 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806642-d2246617-Reviews-Hualian_Dawan-Ji_an_Hualien.html,24.016868591308594,121.58091735839844,NT$909,吉安鄉東昌村東里一街155號 ,2.5,花蓮,吉安,"NT$1,052 - NT$2,103",5.0,49,https://media-cdn.tripadvisor.com/media/photo-s/06/da/01/d3/caption.jpg,,,23.96531,121.59211,
有熊的森林villa,"花蓮排名第 27 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806886-d7391929-Reviews-Bear_Forest_B_B-Shoufeng_Hualien.html,23.965309143066406,121.59210968017578,"NT$4,701",壽豐鄉豐坪路二段2巷201弄68號,3.5,花蓮,壽豐,"NT$5,165 - NT$8,908",5.0,117,https://media-cdn.tripadvisor.com/media/photo-s/0c/4c/3b/52/villa.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 兒童活動 (適合兒童/家庭), 禁菸飯店",23.828457,121.5143,
女王萬歲民宿,"花蓮排名第 28 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d5532864-Reviews-Queen_Love_B_B-Hualien_City_Hualien.html,23.82845687866211,121.51429748535156,"NT$1,634",花蓮市國民八街111號,3.0,花蓮,花蓮市,"NT$1,639 - NT$3,557",5.0,57,https://media-cdn.tripadvisor.com/media/photo-s/07/d9/1c/21/caption.jpg,"禁菸客房, 套房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 巴士接駁服務, 禁菸飯店, 網際網路",23.99377,121.60747,"NT$4,675"
樸耕居民宿,"花蓮排名第 29 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d3967001-Reviews-Guest_House_of_Permaculture-Hualien_City_Hualien.html,23.993770599365234,121.60746765136719,"NT$8,261",花蓮市球崙一路215巷16號,3.5,花蓮,花蓮市,"NT$9,341 - NT$11,413",5.0,87,https://media-cdn.tripadvisor.com/media/photo-s/03/9f/a2/92/pugengju.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 小廚房, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 機場接送, 禁菸飯店, 自助式洗衣, 無線網路, 公用無線網路, 網際網路",24.003359,121.62267,"NT$1,646"
大花紫薇,"花蓮排名第 30 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806642-d7097386-Reviews-Flower_Villa-Ji_an_Hualien.html,24.003358840942383,121.62267303466797,"NT$1,905",吉安鄉慶豐村中山路三段682巷17號,3.0,花蓮,吉安,"NT$2,165 - NT$3,804",5.0,55,https://media-cdn.tripadvisor.com/media/photo-s/07/74/ca/56/caption.jpg,"禁菸客房, 套房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店",23.984669,121.56027,
福容大飯店花蓮,"花蓮排名第 31 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d2031269-Reviews-Fullon_Hotel_Hualien-Hualien_City_Hualien.html,24.181171417236328,121.49421691894531,"NT$1,925",花蓮市民生路51號,4.0,花蓮,花蓮市,"NT$1,980 - NT$4,980",4.0,130,https://media-cdn.tripadvisor.com/media/photo-s/12/11/12/12/caption.jpg,"海景, 禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 機場接送, 提供上網服務的商務中心, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 室外游泳池, 餐廳, 提供早餐, 自助式早餐, 巴士接駁服務, 會議設施, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 自助式洗衣",23.995539,121.63322,"NT$7,284"
天璽商務飯店,"花蓮排名第 32 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d2077048-Reviews-Cullinan_Hotel-Hualien_City_Hualien.html,23.99553871154785,121.63321685791016,"NT$1,351",花蓮市林森路126號,3.5,花蓮,花蓮市,"NT$1,175 - NT$2,258",4.0,153,https://media-cdn.tripadvisor.com/media/photo-s/04/c2/4a/b1/caption.jpg,空調設施,"免費停車, 免費高速上網 (WiFi), 免費早餐, 保姆服務, 機場接送, 會議設施, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 巴士接駁服務, 洗衣服務, 自助式洗衣",23.977608,121.59982,
經典假日飯店,"花蓮排名第 33 的超值住宿地點，共 2,229 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d1220207-Reviews-Classic_City_Resort-Hualien_City_Hualien.html,23.97760772705078,121.59982299804688,"NT$1,748",花蓮市國聯五路139號,3.5,花蓮,花蓮市,"NT$1,763 - NT$3,310",4.0,94,https://media-cdn.tripadvisor.com/media/photo-s/07/96/a4/c4/caption.jpg,"空調設施, 客房服務","免費停車, 免費高速上網 (WiFi), 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 提供上網服務的商務中心, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 網際網路, 自助式早餐",23.993261,121.60491,
