title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,gmap_lat,gmap_lng,agoda_price
台北 柔美精品商旅,"台北排名第 11 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1425877-Reviews-Taipei_Roumei_Boutique_Hotel-Zhongshan_District_Taipei.html,25.045055389404297,121.50668334960938,"NT$1,990",建國北路2段64巷9號,4.0,台北,中山區,"NT$2,134 - NT$3,897",4.0,387,https://media-cdn.tripadvisor.com/media/photo-s/01/8a/55/7c/vip.jpg,"免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 浴缸, 餐廳, 機場接送, 提供上網服務的商務中心, 會議室, 停車, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 自助式早餐, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 自助式洗衣","禁菸客房, 套房, 空調設施, 迷你吧, 冰箱, 平板電視",25.054344,121.535995,"NT$2,112"
天成文旅-華山町,"台北排名第 12 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d14187606-Reviews-Hua_Shan_Din_by_Cosmos_Creation-Zhongzheng_District_Taipei.html,25.080358505249023,121.55370330810547,"NT$2,353",忠孝東路二段79號,3.5,台北,中正區,"NT$2,598 - NT$4,825",4.5,125,https://media-cdn.tripadvisor.com/media/photo-s/13/8e/41/c4/getlstd-property-photo.jpg,"免費高速上網 (WiFi), 免費網際網路, 免費早餐, 酒吧/酒廊, 機場接送, 禮賓服務, 禁菸飯店, 自助式洗衣, 無線網路, 公用無線網路, 網際網路, 餐廳","禁菸客房, 空調設施",25.043379,121.53033,
路徒行旅,"台北排名第 13 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d10125458-Reviews-Roaders_Hotel-Zhongzheng_District_Taipei.html,25.054344177246094,121.53599548339844,"NT$1,839",中正區延平南路68號 漢口街延平南路口,3.5,台北,中正區,"NT$1,794 - NT$5,103",4.5,244,https://media-cdn.tripadvisor.com/media/photo-s/0a/bf/82/a6/getlstd-property-photo.jpg,"免費高速上網 (WiFi), 免費網際網路, 有健身房的健身中心, 兒童活動 (適合兒童/家庭), 行李存放, 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 公用無線網路, 網際網路","禁菸客房, 套房, 家庭房, 遮光窗簾, 空調設施, 冰箱, 平板電視",25.045202,121.51032,
雀客旅館,"台北排名第 14 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d5602542-Reviews-CHECK_inn_Taipei-Zhongshan_District_Taipei.html,25.043378829956055,121.53032684326172,"NT$1,740",松江路253號,3.0,台北,中山區,"NT$2,134 - NT$3,681",4.5,543,https://media-cdn.tripadvisor.com/media/photo-s/07/41/a8/35/caption.jpg,"免費停車, 停車, 免費高速上網 (WiFi), 餐廳, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 自助式洗衣","禁菸客房, 空調設施, 冰箱, 平板電視",25.059462,121.53338,
蜂巢旅店,"台北排名第 15 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d4134607-Reviews-Bee_House_Taipei_Station_Branch-Datong_Taipei.html,25.045202255249023,121.51032257080078,"NT$2,118",大同區太原路57號,3.5,台北,大同,"NT$1,887 - NT$4,052",4.5,1546,https://media-cdn.tripadvisor.com/media/photo-s/09/b8/ff/b0/deluxe-triple-room-single-beds--v.jpg,"免費高速上網 (WiFi), 免費網際網路, 餐廳, 提供早餐, 禮賓服務, 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 公用無線網路, 網際網路","禁菸客房, 家庭房, 空調設施, 房務, 保險箱, 冰箱, 平板電視",25.051022,121.51546,"NT$1,908"
老爺會館台北南西- 捷運中山站,"台北排名第 16 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d308595-Reviews-Royal_Inn_Taipei_Nanxi_MRT_Zhongshan_Station-Zhongshan_District_Taipei.html,25.05946159362793,121.53337860107422,"NT$2,664",南京西路1號 8樓 (鄰近台北捷運中山站),3.0,台北,中山區,"NT$2,722 - NT$5,413",4.0,417,https://media-cdn.tripadvisor.com/media/photo-s/0f/a5/48/79/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 免費早餐, 會議室, 禮賓服務, 禁菸飯店, 乾洗服務, 自助式洗衣, 無線網路, 網際網路, 餐廳, 自助式早餐","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",25.052443,121.52197,
台北燦路都飯店,"台北排名第 17 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d478062-Reviews-Hotel_Sunroute_Taipei-Zhongshan_District_Taipei.html,25.051021575927734,121.51545715332031,"NT$1,664",中山區民權東路一段9號,3.0,台北,中山區,"NT$2,103 - NT$4,083",4.0,456,https://media-cdn.tripadvisor.com/media/photo-s/16/a7/4c/83/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 餐廳, 提供早餐, 機場接送, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路","禁菸客房, 空調設施, 保險箱, 冰箱, 平板電視",25.063047,121.52313,
伸適商旅,"台北排名第 18 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1218729-Reviews-Hotel_Sense-Zhongshan_District_Taipei.html,25.05244255065918,121.52197265625,"NT$2,010",中山區林森北路477號,4.0,台北,中山區,"NT$2,505 - NT$5,042",4.0,199,https://media-cdn.tripadvisor.com/media/photo-s/0b/c2/f1/e2/deluxe-room.jpg,"免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 餐廳, 提供上網服務的商務中心, 會議室, 禮賓服務, 禁菸飯店, 停車, 免費網際網路, 無線網路, 網際網路, 自助式早餐, 乾洗服務, 洗衣服務","禁菸客房, 家庭房, 空調設施, 迷你吧, 平板電視",25.060911,121.52573,
福泰桔子商務旅館 西門店,"台北排名第 19 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3862269-Reviews-Orange_Hotel_Ximen_Taipei-Wanhua_Taipei.html,25.063047409057617,121.52313232421875,"NT$1,877",萬華區中華路一段166號之2,2.5,台北,萬華,"NT$1,980 - NT$3,557",4.5,413,https://media-cdn.tripadvisor.com/media/photo-s/0e/77/a9/73/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 自助式早餐, 禁菸飯店","禁菸客房, 空調設施, 保險箱, 平板電視",25.041248,121.50778,
台北西門町意舍,"台北排名第 20 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2347774-Reviews-Amba_Taipei_Ximending-Wanhua_Taipei.html,25.060911178588867,121.52572631835938,"NT$1,877",武昌街二段77號1樓、5樓-10樓,4.0,台北,萬華,"NT$2,846 - NT$5,289",4.5,941,https://media-cdn.tripadvisor.com/media/photo-s/12/cf/10/21/newly-refurbished-medium.jpg,"現場付費公共停車場, 免費高速上網 (WiFi), 酒吧/酒廊, 嬰兒推車, 包車, 傳真/影印, 行李存放, 禮賓服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 咖啡館, 餐廳, 自助式早餐, 免費即溶咖啡, 免費提供茶, 計程車服務, 禁菸飯店, 雨傘, 24 小時服務櫃台, 烘衣機, 乾洗服務, 洗衣服務, 自助式洗衣, 洗衣機","禁菸客房, 家庭房, 空調設施, 房務, 衣櫃/壁櫥, 迷你吧, 第四台/衛星電視, 步入式淋浴間, 瓶裝水, 衣架, 喚醒服務/鬧鐘, 平板電視, 免費衛浴用品, 吹風機",25.045048,121.50572,"NT$2,010"
