title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,gmap_lat,gmap_lng,agoda_price
途中台東國際青年旅舍背包客,"台東排名第 11 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d9885308-Reviews-On_My_Way_Taitung_Hostel_Backpacker-Taitung_City_Taitung.html,22.761377334594727,121.1384506225586,NT$763,安和路102巷30號,2.0,台東,臺東市,"NT$402 - NT$1,175",5.0,88,https://media-cdn.tripadvisor.com/media/photo-s/0f/f5/d6/69/caption.jpg,"空調設施, 小廚房","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐",22.797382,121.12411,
幸福旅行舍,"台東排名第 12 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13792515-d11666935-Reviews-Xin_Fu_Traveler_Inn-Beinan_Taitung.html,22.797382354736328,121.12410736083984,"NT$2,576",太平路630巷45弄12號,3.5,台東,卑南,"NT$3,031 - NT$5,629",5.0,337,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/18/fe/16/3f/2263042.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 小廚房","免費停車, 免費網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物), 機場接送, 禁菸飯店, 洗衣服務, 路邊停車, 無線網路, 餐廳, 巴士接駁服務",22.79184,121.079704,
三十里蔚藍,"台東排名第 13 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806477-d8310230-Reviews-Coastline_Azure-Donghe_Taitung.html,22.791839599609375,121.07970428466797,"NT$4,156",東河鄉興昌村農場2-3號 東河鄉興昌村農場2-3號,,台東,東河,"NT$4,732 - NT$7,176",5.0,214,https://media-cdn.tripadvisor.com/media/photo-s/0e/d5/0c/75/a-beautiful-villa-located.jpg,"海景, 禁菸客房, 套房, 家庭房, 空調設施, 私人陽台, 小廚房, 平板電視, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 提供早餐, 禁菸飯店, 洗衣服務, 網際網路",22.900743,121.24654,
大尾-山姆維拉,"台東排名第 14 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13795597-d4105202-Reviews-David_Samstrong_Villa_Lite-Chenggong_Township_Taitung.html,22.90074348449707,121.24653625488281,"NT$5,887",成功鎮信義里小馬路134-7號,,台東,成功鎮,"NT$6,712 - NT$7,733",5.0,86,https://media-cdn.tripadvisor.com/media/photo-s/0f/13/30/df/caption.jpg,"禁菸客房, 套房, 空調設施, 小廚房, 微波爐, 冰箱","免費停車, 公用無線網路, 網際網路, 提供早餐, 禁菸飯店",23.00554,121.31655,
草莓牛奶民宿,"台東排名第 15 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d3767618-Reviews-Strawberry_Milk_B_B-Taitung_City_Taitung.html,23.00554084777832,121.3165512084961,"NT$1,384",台東市民安街67號 民安街67號,3.0,台東,臺東市,"NT$1,423 - NT$2,165",5.0,48,https://media-cdn.tripadvisor.com/media/photo-s/03/51/c3/78/getlstd-property-photo.jpg,"禁菸客房, 套房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 餐廳, 禁菸飯店, 網際網路",22.791302,121.12529,
函漾汽車旅館,"台東排名第 16 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d12293387-Reviews-Young_Motel-Taitung_City_Taitung.html,22.791301727294922,121.12528991699219,"NT$1,243",中華路二段180號,3.0,台東,臺東市,"NT$1,423 - NT$2,196",4.5,147,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/87/e3/young-motel.jpg,"禁菸客房, 套房, 家庭房, 有吸菸房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供早餐, 允許攜帶寵物 (可帶狗/寵物), 禮賓服務, 禁菸飯店, 無線網路, 公用無線網路, 網際網路",22.74472,121.13778,"NT$1,384"
凱旋星光酒店,"台東排名第 17 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d9790228-Reviews-Kai_Shen_Starlight_Hotel-Taitung_City_Taitung.html,22.744720458984375,121.13777923583984,"NT$2,035",台東市臨海路一段38號,3.5,台東,臺東市,"NT$1,918 - NT$3,557",4.0,54,https://media-cdn.tripadvisor.com/media/photo-s/0b/86/2f/58/caption.jpg,客房服務,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 機場接送, 巴士接駁服務, 提供上網服務的商務中心, 禁菸飯店, 無線網路, 網際網路",22.755962,121.16171,"NT$1,384"
MATA家屋-台東縣原住民文化會館,"台東排名第 18 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d1529824-Reviews-MATA_Taiwan_Indigenous_Cultural_Resort-Taitung_City_Taitung.html,22.755962371826172,121.16171264648438,"NT$1,643",中山路10號,3.5,台東,臺東市,"NT$1,670 - NT$2,691",4.5,45,https://media-cdn.tripadvisor.com/media/photo-s/0d/7e/41/6e/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱","免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 會議室, 禮賓服務, 禁菸飯店, 無線網路, 網際網路, 提供早餐",22.762459,121.15744,
綠島傑克會館,"台東排名第 19 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g8840010-d2174647-Reviews-Jack_s_Boutique_Hotel-Ludao_Taitung.html,22.76245880126953,121.15744018554688,"NT$2,251",綠島鄉公館村柴口79號,,台東,綠島,"NT$2,567 - NT$4,052",5.0,71,https://media-cdn.tripadvisor.com/media/photo-s/0b/20/bf/aa/getlstd-property-photo.jpg,"套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 酒吧/酒廊, 巴士接駁服務, 提供上網服務的商務中心, 宴會廳, 禁菸飯店, 無線網路, 公用無線網路, 網際網路, 餐廳",22.67702,121.48599,
台東富野渡假酒店,"台東排名第 20 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d7271322-Reviews-Hoya_Resort_Hotel_Taitung-Taitung_City_Taitung.html,22.677019119262695,121.48599243164062,"NT$2,251",台東市復興路38號,3.5,台東,臺東市,"NT$1,980 - NT$3,959",4.0,69,https://media-cdn.tripadvisor.com/media/photo-s/09/10/47/1f/caption.jpg,禁菸客房,"免費網際網路, 禁菸飯店",22.750174,121.15335,"NT$2,251"
莊稼熟了,"台東排名第 21 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13795606-d2245627-Reviews-Farming_Hostal_Ripe_Crops_Hostal-Chishang_Taitung.html,22.750173568725586,121.15335083007812,"NT$3,117",池上鄉萬安村萬安1鄰1-2號,,台東,池上,"NT$1,949 - NT$3,928",4.5,73,https://media-cdn.tripadvisor.com/media/photo-s/06/a9/61/8c/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供早餐, 兒童活動 (適合兒童/家庭), 禮賓服務, 禁菸飯店, 無線網路, 公用無線網路, 網際網路",23.096737,121.21862,
鐵道旅驛,"台東排名第 22 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d14552904-Reviews-Taitung_Railway_Inn-Taitung_City_Taitung.html,23.096736907958984,121.21862030029297,"NT$1,556",咸陽街78巷9號,3.0,台東,臺東市,"NT$1,794 - NT$3,031",4.5,35,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/19/00/ac/57/facadeentrance.jpg,"禁菸客房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 兒童活動 (適合兒童/家庭), 禮賓服務, 禁菸飯店",22.75651,121.13907,"NT$3,117"
半閒民宿,"台東排名第 23 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d8457489-Reviews-Free_Time_B_B-Taitung_City_Taitung.html,22.75650978088379,121.13906860351562,"NT$1,332",台東市蘭州街92號,2.5,台東,臺東市,"NT$1,392 - NT$2,474",5.0,41,https://media-cdn.tripadvisor.com/media/photo-s/08/ea/05/96/caption.jpg,,,22.771057,121.12347,
竹湖山居戀戀桃花源,"台東排名第 24 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13792763-d2245587-Reviews-Zhu_Hushan_Ju_Homestay-Changbin_Taitung.html,22.77105712890625,121.12346649169922,"NT$3,636",長濱鄉竹湖村一鄰41號,,台東,長濱,"NT$4,145 - NT$4,640",5.0,131,https://media-cdn.tripadvisor.com/media/photo-s/03/23/7d/77/zhuhu-shanju.jpg,"山景, 禁菸客房, 家庭房, 遮光窗簾, 空調設施, 私人陽台, 冰箱, 平板電視, DVD/CD 播放機, 浴缸/淋浴間, 吹風機","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 禁菸飯店, 公用無線網路, 網際網路",23.303173,121.42039,
候鳥飛行民宿,"台東排名第 25 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13792515-d2245464-Reviews-Hou_Niao_Fei_Xing_B_B-Beinan_Taitung.html,23.303173065185547,121.4203872680664,"NT$2,338",卑南鄉太平村和平路360巷17號,3.0,台東,卑南,"NT$2,660 - NT$4,918",4.5,64,https://media-cdn.tripadvisor.com/media/photo-s/08/d8/a7/af/photo5jpg.jpg,客房服務,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 網際網路",22.786133,121.09473,
背包監獄民宿,"台東排名第 26 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806477-d3230390-Reviews-Jail_House_Hostel-Donghe_Taitung.html,22.7861328125,121.0947265625,NT$994,東河鄉都蘭村225-6號,2.0,台東,東河,"NT$1,113 - NT$1,701",5.0,55,https://media-cdn.tripadvisor.com/media/photo-s/11/08/e4/cf/caption.jpg,,"免費高速上網 (WiFi), 免費網際網路, 網際網路",22.874697,121.22972,
鎖定台東民宿,"台東排名第 27 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d7812257-Reviews-Locking_B_B-Taitung_City_Taitung.html,22.874696731567383,121.22972106933594,"NT$1,905",台東市興安路一段22號,3.0,台東,臺東市,"NT$1,670 - NT$3,248",5.0,46,https://media-cdn.tripadvisor.com/media/photo-s/12/54/a5/4d/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費早餐, 機場接送, 提供上網服務的商務中心, 會議室, 禁菸飯店, 自助式洗衣, 電動車充電站, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐",22.785484,121.12815,
月光夏庭園民宿,"台東排名第 28 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d6495853-Reviews-Summer_Moonlight_Vacation_House-Taitung_City_Taitung.html,22.785484313964844,121.1281509399414,"NT$1,821",台東市馬亨亨大道625號,3.0,台東,臺東市,"NT$2,196 - NT$3,402",5.0,45,https://media-cdn.tripadvisor.com/media/photo-s/10/93/08/f0/caption.jpg,"套房, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務",22.775114,121.141556,"NT$2,061"
日暉國際渡假村,"台東排名第 29 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13795606-d2026484-Reviews-Papago_International_Resort-Chishang_Taitung.html,22.775114059448242,121.14155578613281,"NT$6,407",池上鄉新興村新興107號,4.5,台東,池上,"NT$4,145 - NT$9,898",4.0,222,https://media-cdn.tripadvisor.com/media/photo-s/0f/c4/79/0f/caption.jpg,"空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 兒童俱樂部, 巴士接駁服務, 免費網際網路, 無線網路, 網際網路, 室外游泳池, 餐廳, 提供早餐, 自助式早餐, 提供上網服務的商務中心, 會議設施, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 自助式洗衣",23.105875,121.19862,
娜路彎大酒店,"台東排名第 30 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d2669391-Reviews-Formosan_Naruwan_Hotel_Resort_Taitung-Taitung_City_Taitung.html,23.10587501525879,121.19862365722656,"NT$3,485",台東市連航路66號,4.5,台東,臺東市,"NT$3,031 - NT$5,939",4.0,150,https://media-cdn.tripadvisor.com/media/photo-s/08/b8/00/66/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 兒童活動 (適合兒童/家庭), 兒童俱樂部, 機場接送, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 浴缸, 室內游泳池, 酒吧/酒廊, 餐廳, 自助式早餐, 巴士接駁服務, 提供上網服務的商務中心, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",22.770182,121.121956,"NT$6,407"
娜路彎大酒店,"台東排名第 31 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d2669391-Reviews-Formosan_Naruwan_Hotel_Resort_Taitung-Taitung_City_Taitung.html,22.754459381103516,121.14573669433594,"NT$3,485",台東市連航路66號,4.5,台東,臺東市,"NT$3,031 - NT$5,939",4.0,150,https://media-cdn.tripadvisor.com/media/photo-s/08/b8/00/66/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 兒童活動 (適合兒童/家庭), 兒童俱樂部, 機場接送, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 浴缸, 室內游泳池, 酒吧/酒廊, 餐廳, 自助式早餐, 巴士接駁服務, 提供上網服務的商務中心, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",22.770182,121.121956,
鹿鳴溫泉酒店,"台東排名第 32 的超值住宿地點，共 1,441 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806716-d1866079-Reviews-Luminous_Hot_Spring_Resort_SPA-Luye_Taitung.html,22.77018165588379,121.12195587158203,"NT$2,539",中華路一段200號,4.0,台東,鹿野,"NT$2,938 - NT$8,382",4.0,329,https://media-cdn.tripadvisor.com/media/photo-s/0d/43/2a/c8/luminous-hot-spring-resort.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 私人陽台, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 桑拿, 免費早餐, 兒童活動 (適合兒童/家庭), 機場接送, 會議設施, 免費網際網路, 無線網路, 網際網路, 室外游泳池, 餐廳, 提供早餐, 自助式早餐, 巴士接駁服務, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 自助式洗衣",22.897888,121.10118,
